,Sim Mix and Util,Cost,Cost Power,Cost Error,Cost QoS,P Watts,R Watts,P Coef,R Coef,Average Job Power,Average Job Time,Average Job # Nodes,Number of Jobs,Utilization,Average QOS
2236,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2237,w8-5,32.364144,31.4058,0.022968,0.935376,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2238,w8-5,48.366955,31.4058,0.022968,16.938187,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2239,w8-5,31.526019,31.4058,0.022968,0.097251,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2240,w8-5,73.923093,31.4058,0.022968,42.494325,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2241,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2242,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2243,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2244,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2245,w8-5,31.50216,31.4058,0.022968,0.073392,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2246,w8-5,31.445787,31.4058,0.022968,0.017019,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2247,w8-5,32.505443,31.4058,0.022968,1.076675,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2248,w8-5,31.499387,31.4058,0.022968,0.070619,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2249,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2250,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2251,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2252,w8-5,33.16721,32.1558,0.992573,0.018837,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2253,w8-5,31.750578,31.4058,0.022968,0.32181,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2254,w8-5,31.456174,31.4058,0.022968,0.027406,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2255,w8-5,31.787184,31.4058,0.022968,0.358416,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2256,w8-5,38.963914,31.4058,0.022968,7.535146,117486.0,12800.0,0.999615,0.387512,274.375,219.24375,2.25,8.0,0.5,1.1125
2257,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
2258,w8-5,33.164217,32.1558,0.992573,0.015844,119486.0,12300.0,1.016632,0.372375,274.375,219.24375,2.25,8.0,0.5,1.1125
