iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
158,0,148.865311,98.038200,50.823149,0.003961,377160,50366,1.100876,0.464203,0.263943,0.736057,0,0
159,0,138.243167,98.634300,39.604906,0.003961,354982,26201,1.036141,0.241484,0.263943,0.736057,0,0
160,0,145.927545,97.382400,48.541184,0.003961,372685,48077,1.087814,0.443106,0.263943,0.736057,0,0
161,0,127.897560,97.206000,30.687598,0.003961,337317,13297,0.984580,0.122553,0.263943,0.736057,0,0
162,0,112.734285,75.761100,35.913833,1.059352,348131,95594,1.016144,0.881051,0.263943,0.736057,0,0.11685906040268457
163,0,116.664609,78.551100,38.102613,0.010896,352420,90583,1.028663,0.834866,0.265753,0.734247,0,0.02514496432675095
164,0,125.132740,72.891300,8.910625,43.330816,295041,52070,0.861182,0.479908,0.265982,0.734018,0.07120085015940492,1.0
165,0,115.139776,62.574600,14.877114,37.688062,306789,98207,0.895473,0.905134,0.278226,0.721774,0,0.8851266964558298
166,0,162.721673,103.805400,58.912312,0.003961,392890,46872,1.146789,0.432000,0.277768,0.722232,0,0
167,0,117.357300,61.212300,14.394403,41.750598,305840,101799,0.892703,0.938240,0.277768,0.722232,0,0.9697628573085174
168,0,125.083593,84.487800,33.914309,6.681484,344147,62521,1.004515,0.576230,0.277168,0.722832,0,0.23915237134207867
169,0,124.064867,81.057000,42.972055,0.035812,361976,91786,1.056556,0.845954,0.281517,0.718483,0,0.047633136094674566
170,0,106.758192,79.191000,25.232632,2.334560,327119,63149,0.954813,0.582018,0.281748,0.718252,0,0.1476672999788896
171,0,127.953172,90.647100,37.302111,0.003961,350728,48571,1.023724,0.447659,0.289848,0.710152,0,0
172,0,135.836080,83.535300,9.098799,43.201981,295381,16930,0.862175,0.156037,0.289848,0.710152,0,1.0
173,0,105.984390,71.650200,34.303784,0.030406,344981,106147,1.006950,0.978313,0.27437,0.72563,0,0.044674815070127494
174,0,153.705713,96.840600,56.861152,0.003961,389078,66276,1.135663,0.610839,0.274562,0.725438,0,0
175,0,108.344268,77.845500,27.715059,2.783709,332005,72520,0.969075,0.668387,0.274562,0.725438,0,0.1574296312459088
176,0,136.117399,89.621400,46.492038,0.003961,368813,70075,1.076512,0.645853,0.285929,0.714071,0,0
177,0,122.604256,89.793000,32.806010,0.005246,341901,42591,0.997960,0.392544,0.285929,0.714071,0,0.00834720131019373
178,0,116.562830,75.784500,40.655069,0.123261,357451,104836,1.043348,0.966230,0.286084,0.713916,0,0.06983749723634747
179,0,121.169146,65.095500,12.871666,43.201981,302841,85856,0.883949,0.791300,0.298938,0.701062,0,1.0
180,0,120.681161,79.831200,40.846000,0.003961,357805,91701,1.044381,0.845171,0.290627,0.709373,0,0
181,0,147.705674,95.589900,52.111813,0.003961,379761,61128,1.108468,0.563392,0.290627,0.709373,0,0
182,0,106.681979,75.810300,23.207744,7.663935,323152,70451,0.943234,0.649318,0.290627,0.709373,0,0.25962290615812045
183,0,117.059241,71.576400,22.487333,22.995508,321747,83159,0.939133,0.766442,0.292516,0.707484,0,0.5790318118948825
184,0,109.797224,84.882300,23.409009,1.505915,323495,40554,0.944235,0.373770,0.295545,0.704455,0,0.1285722047158535
185,0,109.527213,88.799700,20.723551,0.003961,318151,22152,0.928637,0.204166,0.292866,0.707134,0,0
186,0,115.488264,89.264700,25.871463,0.352102,328271,30722,0.958176,0.283152,0.292866,0.707134,0,0.09000768843288531
187,0,105.545053,71.957400,27.511820,6.075833,331626,91768,0.967968,0.845788,0.289432,0.710568,0,0.2265301792723029
188,0,127.980700,87.641100,40.046265,0.293334,356167,64030,1.039600,0.590138,0.29189,0.70811,0,0.08629237572021975
189,0,155.436363,98.371500,57.060902,0.003961,389434,61529,1.136702,0.567088,0.2931,0.7069,0,0
190,0,129.047449,89.920500,39.121050,0.005900,354317,54582,1.034200,0.503060,0.2931,0.7069,0,0.011394652463099897
191,0,118.971801,83.775900,31.949819,3.246082,340292,61039,0.993263,0.562571,0.293291,0.706709,0,0.16729403032552215
192,0,112.729946,86.793000,25.932985,0.003961,328434,39124,0.958651,0.360590,0.30239,0.69761,0,0
193,0,101.169626,81.880500,19.161045,0.128081,315170,42235,0.919936,0.389263,0.30239,0.69761,0,0.07053863917082859
194,0,147.764391,101.439000,46.321430,0.003961,368108,29978,1.074454,0.276295,0.301498,0.698502,0,0
195,0,113.984168,85.322100,27.463591,1.198478,331460,47053,0.967484,0.433668,0.301498,0.698502,0,0.12069796071294758
196,0,111.250467,86.711400,24.535106,0.003961,325687,36649,0.950633,0.337779,0.302627,0.697373,0,0
197,0,106.854490,73.088400,30.824066,2.942024,338135,94507,0.986967,0.871032,0.302627,0.697373,0,0.1608229883835296
198,0,116.517545,91.110000,23.697984,1.709561,323935,20235,0.945520,0.186498,0.306486,0.693514,0,0.13347608850820836
199,0,123.619798,93.641100,29.929192,0.049506,336124,23987,0.981097,0.221078,0.295172,0.704828,0,0.05344185921979161
200,0,129.851952,71.045700,15.604272,43.201981,308211,71392,0.899623,0.657991,0.29503,0.70497,0,1.0
201,0,128.588725,91.631400,36.952885,0.004440,350022,44584,1.021664,0.410912,0.294077,0.705923,0,0.003613418185740458
202,0,137.677634,95.367900,42.305773,0.003961,360464,42571,1.052142,0.392359,0.29422,0.70578,0,0
203,0,119.820963,68.058600,8.560382,43.201981,294355,67493,0.859180,0.622055,0.29422,0.70578,0,1.0
204,0,136.983428,99.414900,37.564567,0.003961,350849,19466,1.024078,0.179410,0.282877,0.717123,0,0
205,0,122.999263,72.583200,7.214083,43.201981,291703,49759,0.851439,0.458608,0.282877,0.717123,0,1.0
206,0,167.398978,111.436200,55.958817,0.003961,385784,14330,1.126048,0.132074,0.27113,0.72887,0,0
207,0,119.433733,78.565500,40.839227,0.029006,357799,95914,1.044364,0.884000,0.27113,0.72887,0,0.04381813347513963
208,0,112.706801,85.755000,25.539854,1.411947,327674,41824,0.956433,0.385475,0.271278,0.728722,0,0.12623619976440292
209,0,130.598903,79.875900,7.515728,43.207275,292287,26034,0.853144,0.239945,0.276375,0.723625,0.021739130434782594,1.0
210,0,109.943958,67.662300,14.486904,27.794754,306017,80476,0.893219,0.741714,0.267463,0.732537,0.06847882906429692,0.6767152623342394
211,0,90.864725,66.084000,19.512279,5.268446,315905,95625,0.922081,0.881336,0.268817,0.731183,0,0.20969494580053538
212,0,121.514490,87.608100,33.753340,0.153050,343797,51770,1.003494,0.477143,0.269055,0.730945,0,0.0738171709265606
213,0,144.784170,96.775800,48.004409,0.003961,371646,49060,1.084781,0.452166,0.269209,0.730791,0,0
214,0,143.270899,94.830600,48.436338,0.003961,372546,56444,1.087408,0.520221,0.269209,0.730791,0,0
215,0,88.823194,72.942600,15.708012,0.172583,308412,65270,0.900210,0.601567,0.269209,0.730791,0.06670035371399685,0.06034201954397389
216,0,104.330891,85.666500,18.660430,0.003961,314152,28597,0.916964,0.263567,0.279735,0.720265,0,0
217,0,131.826475,84.535800,47.278179,0.012496,370413,88627,1.081182,0.816839,0.279735,0.720265,0,0.027913300807806185
218,0,135.354906,98.817900,36.533045,0.003961,348852,19459,1.018249,0.179346,0.279949,0.720051,0,0
219,0,135.648842,77.933700,14.512673,43.202469,306050,46271,0.893316,0.426461,0.279949,0.720051,0.0036784025223332018,1.0
220,0,111.358456,66.696300,25.507900,19.154257,327697,105376,0.956500,0.971207,0.272611,0.727389,0,0.4990057505239963
221,0,106.953643,82.087500,23.551441,1.314702,323798,50173,0.945120,0.462424,0.273669,0.726331,0,0.1237578557232637
222,0,109.633361,79.192500,30.382078,0.058783,337241,73266,0.984358,0.675263,0.273965,0.726035,0,0.056511186154495574
223,0,113.517220,84.969900,28.530701,0.016620,333561,50328,0.973616,0.463853,0.274143,0.725857,0,0.033470703228192566
224,0,154.473547,106.047000,48.422586,0.003961,371737,18247,1.085047,0.168175,0.274283,0.725717,0,0
225,0,123.026583,78.831600,44.053298,0.141684,364115,101343,1.062799,0.934037,0.274283,0.725717,0,0.07239161441373554
226,0,141.568147,102.568800,38.995386,0.003961,353105,11209,1.030663,0.103309,0.276665,0.723335,0,0
227,0,168.570929,110.440500,58.126468,0.003961,390660,22525,1.140280,0.207604,0.276665,0.723335,0,0
228,0,139.075061,96.184200,42.886900,0.003961,361583,40969,1.055409,0.377594,0.276665,0.723335,0,0
229,0,149.782232,95.111700,54.666571,0.003961,384797,67758,1.123167,0.624498,0.276665,0.723335,0,0
230,0,136.520569,98.632500,37.884108,0.003961,351564,22789,1.026165,0.210037,0.276665,0.723335,0,0
231,0,124.079262,67.246500,13.630782,43.201981,304333,80178,0.888304,0.738968,0.276665,0.723335,0,1.0
232,0,157.464447,105.219300,52.241186,0.003961,379562,28831,1.107887,0.265724,0.268674,0.731326,0,0
233,0,173.710886,113.821500,59.885425,0.003961,393144,13739,1.147531,0.126627,0.268674,0.731326,0,0
234,0,158.274475,104.235000,54.035514,0.003961,383214,35764,1.118546,0.329622,0.268674,0.731326,0,0
235,0,110.458436,76.349100,27.907223,6.202112,332389,77892,0.970196,0.717899,0.268674,0.731326,0,0.22916223121141155
236,0,151.714291,96.380100,55.330230,0.003961,386076,64809,1.126900,0.597318,0.276919,0.723081,0,0
