iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
44,0,100.382460,55.113300,45.237471,0.031689,218827,35116,1.387836,0.767825,0.077516,0.108796,0.07357,0.120992,0.164395,0.088311,0.013846,0.071495,0.017837,0.011158,0.063638,0.010301,0.008434,0.012332,0.043265,0.114114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,124.887115,65.907600,58.947827,0.031689,245132,25440,1.554666,0.556256,0.077516,0.108796,0.07357,0.120992,0.164395,0.088311,0.013846,0.071495,0.017837,0.011158,0.063638,0.010301,0.008434,0.012332,0.043265,0.114114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,264.709640,35.925300,4.339687,224.444653,138775,19024,0.880133,0.415967,0.077516,0.108796,0.07357,0.120992,0.164395,0.088311,0.013846,0.071495,0.017837,0.011158,0.063638,0.010301,0.008434,0.012332,0.043265,0.114114,0,0,0,0,0.25406203840472663,0.9658990256864481,0.9886363636363636,0.15193370165745856,1.0,0.8313253012048193,0,0,0.28301886792452835,1.0,0,0
47,0,75.889309,46.857000,29.000620,0.031689,187121,30931,1.186751,0.676318,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,63.515224,46.731300,16.752235,0.031689,162881,7110,1.033017,0.155463,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,101.962805,59.745000,42.186116,0.031689,212109,12959,1.345229,0.283354,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,74.258372,50.162400,24.064283,0.031689,177115,9907,1.123292,0.216620,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,113.939474,62.486400,51.421385,0.031689,230461,22173,1.461620,0.484821,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,625.622268,22.705800,5.024674,597.891794,120330,44644,0.763152,0.976159,0.07532506249999998,0.1059200625,0.07093306249999998,0.1184100625,0.16581806249999997,0.09822206249999998,0.01793606249999999,0.0713150625,0.01825506249999999,0.012155062499999987,0.06190306249999999,0.010301062499999987,0.008434062499999988,0.012304062499999989,0.04126906249999999,0.1114990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8205128205128205,0.8899082568807339,0,0.2456140350877194,1.0,1.0,1.0
53,0,643.554470,26.322900,14.967397,602.264173,100586,12843,0.637932,0.280817,0.077201,0.103622,0.074242,0.11644,0.164063,0.096149,0.017204,0.072442,0.014577,0.012155,0.070251,0.010301,0.008434,0.009487,0.044136,0.109296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7794117647058824,1.0,0,0.26771653543307083,1.0,1.0,1.0
